"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","46994","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Wed Apr 15 09:22:31 UTC 2026","passed","Wed Apr 15 09:23:18 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","49231","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Wed Apr 15 09:23:18 UTC 2026","passed","Wed Apr 15 09:24:07 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","49369","Delete immunization event for a patient through batch file","features.batchTests.Steps","Wed Apr 15 09:35:27 UTC 2026","passed","Wed Apr 15 09:36:16 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","39316","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Wed Apr 15 09:31:10 UTC 2026","passed","Wed Apr 15 09:31:49 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","49306","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Wed Apr 15 09:26:16 UTC 2026","passed","Wed Apr 15 09:27:05 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","40081","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Wed Apr 15 09:25:36 UTC 2026","passed","Wed Apr 15 09:26:16 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","40060","Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","features.batchTests.Steps","Wed Apr 15 09:37:05 UTC 2026","passed","Wed Apr 15 09:37:45 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","44273","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Wed Apr 15 09:39:37 UTC 2026","passed","Wed Apr 15 09:40:21 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","64490","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Wed Apr 15 09:31:49 UTC 2026","passed","Wed Apr 15 09:32:54 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","44255","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Wed Apr 15 09:24:51 UTC 2026","passed","Wed Apr 15 09:25:36 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","57027","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Wed Apr 15 09:27:47 UTC 2026","passed","Wed Apr 15 09:28:44 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","51906","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Wed Apr 15 09:29:23 UTC 2026","passed","Wed Apr 15 09:30:15 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","58051","Update immunization event for a patient through batch file","features.batchTests.Steps","Wed Apr 15 09:37:45 UTC 2026","passed","Wed Apr 15 09:38:43 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","54790","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Wed Apr 15 09:30:15 UTC 2026","passed","Wed Apr 15 09:31:10 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","44516","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Wed Apr 15 09:24:07 UTC 2026","passed","Wed Apr 15 09:24:51 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","53480","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Wed Apr 15 09:38:43 UTC 2026","passed","Wed Apr 15 09:39:37 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","73598","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Wed Apr 15 09:21:17 UTC 2026","passed","Wed Apr 15 09:22:31 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","39467","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Wed Apr 15 09:28:44 UTC 2026","passed","Wed Apr 15 09:29:23 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be created through batch file received from DPS","153247","Verify that vaccination record will be created through batch file received from DPS","features.batchTests.Steps","Wed Apr 15 09:32:54 UTC 2026","passed","Wed Apr 15 09:35:27 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","40413","Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","features.batchTests.Steps","Wed Apr 15 09:40:21 UTC 2026","passed","Wed Apr 15 09:41:02 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","49064","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Wed Apr 15 09:36:16 UTC 2026","passed","Wed Apr 15 09:37:05 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","41663","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Wed Apr 15 09:27:05 UTC 2026","passed","Wed Apr 15 09:27:47 UTC 2026","","Create the immunization event for a patient through batch file","",""
