"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","49341","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Mon Feb 09 09:32:44 UTC 2026","passed","Mon Feb 09 09:33:33 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","46703","Update immunization event for a patient through batch file","features.batchTests.Steps","Mon Feb 09 09:37:23 UTC 2026","passed","Mon Feb 09 09:38:09 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","44408","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Mon Feb 09 09:31:13 UTC 2026","passed","Mon Feb 09 09:31:57 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","44488","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Mon Feb 09 09:28:37 UTC 2026","passed","Mon Feb 09 09:29:22 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","44227","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Mon Feb 09 09:25:44 UTC 2026","passed","Mon Feb 09 09:26:28 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","39703","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Mon Feb 09 09:27:57 UTC 2026","passed","Mon Feb 09 09:28:37 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","48316","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Mon Feb 09 09:35:49 UTC 2026","passed","Mon Feb 09 09:36:38 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","42142","Delete immunization event for a patient through batch file","features.batchTests.Steps","Mon Feb 09 09:35:07 UTC 2026","passed","Mon Feb 09 09:35:49 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","46745","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Mon Feb 09 09:38:09 UTC 2026","passed","Mon Feb 09 09:38:56 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","44657","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Mon Feb 09 09:26:28 UTC 2026","passed","Mon Feb 09 09:27:13 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","46416","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Mon Feb 09 09:31:57 UTC 2026","passed","Mon Feb 09 09:32:44 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","44909","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Mon Feb 09 09:27:13 UTC 2026","passed","Mon Feb 09 09:27:57 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","39091","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Mon Feb 09 09:33:33 UTC 2026","passed","Mon Feb 09 09:34:12 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","60514","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Mon Feb 09 09:30:12 UTC 2026","passed","Mon Feb 09 09:31:13 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","67377","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Mon Feb 09 09:23:46 UTC 2026","passed","Mon Feb 09 09:24:53 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","50700","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Mon Feb 09 09:29:22 UTC 2026","passed","Mon Feb 09 09:30:12 UTC 2026","","Create the immunization event for a patient through batch file","",""
