"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","39743","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Fri Feb 06 17:03:03 UTC 2026","passed","Fri Feb 06 17:03:42 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","46210","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Fri Feb 06 17:05:52 UTC 2026","passed","Fri Feb 06 17:06:38 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","67482","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Fri Feb 06 17:00:29 UTC 2026","passed","Fri Feb 06 17:01:36 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","62044","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Fri Feb 06 17:11:18 UTC 2026","passed","Fri Feb 06 17:12:20 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","81746","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Fri Feb 06 17:09:11 UTC 2026","passed","Fri Feb 06 17:10:33 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","46616","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Fri Feb 06 17:01:37 UTC 2026","passed","Fri Feb 06 17:02:23 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that batch file record will ne unsuccessful if uses same or missing any unique identifier field","40686","Verify that batch file record will ne unsuccessful if uses same or missing any unique identifier field","features.batchTests.Steps","Fri Feb 06 17:17:37 UTC 2026","passed","Fri Feb 06 17:18:17 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","43359","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Fri Feb 06 17:16:13 UTC 2026","passed","Fri Feb 06 17:16:56 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","44654","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Fri Feb 06 17:10:33 UTC 2026","passed","Fri Feb 06 17:11:18 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","46767","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Fri Feb 06 17:13:08 UTC 2026","passed","Fri Feb 06 17:13:54 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","53072","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Fri Feb 06 17:06:38 UTC 2026","passed","Fri Feb 06 17:07:31 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","45288","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Fri Feb 06 17:05:07 UTC 2026","passed","Fri Feb 06 17:05:52 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","46676","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Fri Feb 06 17:15:26 UTC 2026","passed","Fri Feb 06 17:16:13 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","44821","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Fri Feb 06 17:07:31 UTC 2026","passed","Fri Feb 06 17:08:16 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","39625","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Fri Feb 06 17:02:23 UTC 2026","passed","Fri Feb 06 17:03:03 UTC 2026","","Create the immunization event for a patient through batch file","",""
