"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3701","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 14:59:59 UTC 2026","passed","Wed Jan 21 15:00:03 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2767","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:00:52 UTC 2026","passed","Wed Jan 21 15:00:55 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3949","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 14:59:48 UTC 2026","passed","Wed Jan 21 14:59:52 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","28742","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 14:58:55 UTC 2026","passed","Wed Jan 21 14:59:23 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2718","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:00:33 UTC 2026","passed","Wed Jan 21 15:00:35 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3543","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:01:18 UTC 2026","passed","Wed Jan 21 15:01:22 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2714","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:01:04 UTC 2026","passed","Wed Jan 21 15:01:06 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3145","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:00:58 UTC 2026","passed","Wed Jan 21 15:01:01 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4241","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 14:59:27 UTC 2026","passed","Wed Jan 21 14:59:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3483","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 14:59:56 UTC 2026","passed","Wed Jan 21 14:59:59 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3275","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:00:38 UTC 2026","passed","Wed Jan 21 15:00:41 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2662","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:01:22 UTC 2026","passed","Wed Jan 21 15:01:24 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2701","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:00:50 UTC 2026","passed","Wed Jan 21 15:00:52 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","55243","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Wed Jan 21 15:02:43 UTC 2026","passed","Wed Jan 21 15:03:38 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that clients cannot make a direct connection without mTLS to AWS backend","1414","Verify that clients cannot make a direct connection without mTLS to AWS backend","features.APITests.steps","Wed Jan 21 15:01:30 UTC 2026","passed","Wed Jan 21 15:01:31 UTC 2026","","Get the API status","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3637","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 14:59:23 UTC 2026","passed","Wed Jan 21 14:59:27 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3828","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 15:00:10 UTC 2026","passed","Wed Jan 21 15:00:14 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2899","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 15:00:44 UTC 2026","passed","Wed Jan 21 15:00:47 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that the /ping endpoint works","162","Verify that the /ping endpoint works","features.APITests.steps","Wed Jan 21 15:01:30 UTC 2026","passed","Wed Jan 21 15:01:30 UTC 2026","","Get the API status","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that the /status endpoint works","249","Verify that the /status endpoint works","features.APITests.steps","Wed Jan 21 15:01:30 UTC 2026","passed","Wed Jan 21 15:01:30 UTC 2026","","Get the API status","",""
