"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2846","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 30 09:57:16 UTC 2026","passed","Fri Jan 30 09:57:19 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3726","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 30 09:55:53 UTC 2026","passed","Fri Jan 30 09:55:56 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2793","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 30 09:56:57 UTC 2026","passed","Fri Jan 30 09:56:59 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3489","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 30 09:57:38 UTC 2026","passed","Fri Jan 30 09:57:42 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that clients cannot make a direct connection without mTLS to AWS backend","632","Verify that clients cannot make a direct connection without mTLS to AWS backend","features.APITests.steps","Fri Jan 30 09:57:53 UTC 2026","passed","Fri Jan 30 09:57:54 UTC 2026","","Get the API status","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","56185","Update immunization event for a patient through batch file","features.batchTests.Steps","Fri Jan 30 10:00:53 UTC 2026","passed","Fri Jan 30 10:01:49 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2686","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 30 09:57:27 UTC 2026","passed","Fri Jan 30 09:57:30 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that unauthenticated clients cannot get a successful response from the API","151","Verify that unauthenticated clients cannot get a successful response from the API","features.APITests.steps","Fri Jan 30 09:57:54 UTC 2026","passed","Fri Jan 30 09:57:54 UTC 2026","","Get the API status","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2689","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 30 09:57:30 UTC 2026","passed","Fri Jan 30 09:57:33 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2653","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 30 09:57:02 UTC 2026","passed","Fri Jan 30 09:57:05 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","29832","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 30 09:54:59 UTC 2026","passed","Fri Jan 30 09:55:29 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2662","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 30 09:57:33 UTC 2026","passed","Fri Jan 30 09:57:35 UTC 2026","","Search the immunization of a patient","",""
