"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that clients cannot make a direct connection without mTLS to AWS backend","585","Verify that clients cannot make a direct connection without mTLS to AWS backend","features.APITests.steps","Thu Feb 19 15:45:21 UTC 2026","passed","Thu Feb 19 15:45:22 UTC 2026","","Get the API status","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","29057","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Feb 19 15:42:19 UTC 2026","passed","Thu Feb 19 15:42:48 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2807","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Feb 19 15:45:15 UTC 2026","passed","Thu Feb 19 15:45:18 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","30837","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Feb 19 15:43:18 UTC 2026","passed","Thu Feb 19 15:43:48 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2675","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Feb 19 15:45:08 UTC 2026","passed","Thu Feb 19 15:45:10 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3841","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Feb 19 15:43:48 UTC 2026","passed","Thu Feb 19 15:43:52 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","11148","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Feb 19 15:44:37 UTC 2026","passed","Thu Feb 19 15:44:48 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2695","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Feb 19 15:44:26 UTC 2026","passed","Thu Feb 19 15:44:29 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the Update API will be successful with all the valid parameters","5818","Verify that the Update API will be successful with all the valid parameters","features.APITests.steps","Thu Feb 19 15:45:22 UTC 2026","passed","Thu Feb 19 15:45:28 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2636","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Feb 19 15:45:05 UTC 2026","passed","Thu Feb 19 15:45:08 UTC 2026","","Search the immunization of a patient","",""
