"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","47207","Delete immunization event for a patient through batch file","features.batchTests.Steps","Tue Jan 27 15:45:26 UTC 2026","passed","Tue Jan 27 15:46:14 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","1953","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 27 15:43:00 UTC 2026","passed","Tue Jan 27 15:43:02 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","26581","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 27 15:41:21 UTC 2026","passed","Tue Jan 27 15:41:48 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","2493","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 27 15:42:40 UTC 2026","passed","Tue Jan 27 15:42:42 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","1939","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 27 15:43:10 UTC 2026","passed","Tue Jan 27 15:43:12 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2101","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 27 15:43:28 UTC 2026","passed","Tue Jan 27 15:43:30 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","2958","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 27 15:42:14 UTC 2026","passed","Tue Jan 27 15:42:17 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","1918","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 27 15:43:26 UTC 2026","passed","Tue Jan 27 15:43:28 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","1967","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 27 15:42:56 UTC 2026","passed","Tue Jan 27 15:42:58 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","1981","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 27 15:42:52 UTC 2026","passed","Tue Jan 27 15:42:54 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that the /status endpoint works","464","Verify that the /status endpoint works","features.APITests.steps","Tue Jan 27 15:43:32 UTC 2026","passed","Tue Jan 27 15:43:33 UTC 2026","","Get the API status","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2363","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 27 15:42:58 UTC 2026","passed","Tue Jan 27 15:43:00 UTC 2026","","Search the immunization of a patient","",""
